algo_name,thread,cache_mb,time,res
dfs,1,64,19741206,4843953
dfs,1,64,19159081,4843953
dfs,1,64,19093204,4843953
dfs,2,64,10719709,4843953
dfs,2,64,10667867,4843953
dfs,2,64,10598680,4843953
dfs,4,64,6160178,4843953
dfs,4,64,6032525,4843953
dfs,4,64,5881545,4843953
dfs,8,64,3885573,4843953
dfs,8,64,3676158,4843953
dfs,8,64,3914006,4843953
dfs,16,64,2902759,4843953
dfs,16,64,3026168,4843953
dfs,16,64,3029161,4843953
dfs,32,64,2903883,4843953
dfs,32,64,3026227,4843953
dfs,32,64,3126779,4843953
dfs,64,64,3209166,4843953
dfs,64,64,3615200,4843953
dfs,64,64,3581148,4843953
dfs,128,64,3611538,4843953
dfs,128,64,3654365,4843953
dfs,128,64,3636644,4843953
