algo_name,thread,cache_mb,time,res
dfs,1,4096,2402816135,50000000
dfs,1,4096,2422862389,50000000
dfs,1,4096,2377683697,50000000
dfs,2,4096,1223607624,50000000
dfs,2,4096,1228631789,50000000
dfs,2,4096,1224630858,50000000
dfs,4,4096,677727725,50000000
dfs,4,4096,676958481,50000000
dfs,4,4096,677537500,50000000
dfs,8,4096,430047974,50000000
dfs,8,4096,429994320,50000000
dfs,8,4096,430090365,50000000
dfs,16,4096,328921601,50000000
dfs,16,4096,328920833,50000000
dfs,16,4096,329022760,50000000
dfs,32,4096,290951786,50000000
dfs,32,4096,290509629,50000000
dfs,32,4096,290832437,50000000
dfs,64,4096,289968712,50000000
dfs,64,4096,290022112,50000000
dfs,64,4096,289785354,50000000
dfs,128,4096,289450410,50000000
dfs,128,4096,289589798,50000000
dfs,128,4096,290095107,50000000
