algo_name,thread,cache_mb,time,res
wcc,0,1,40428261,0
wcc,0,1,42337838,0
wcc,0,1,42486018,0
wcc,0,2,26826330,0
wcc,0,2,26800650,0
wcc,0,2,26540925,0
wcc,0,3,18908679,0
wcc,0,3,19087475,0
wcc,0,3,19202060,0
wcc,0,4,20362950,0
wcc,0,4,20263678,0
wcc,0,4,20526174,0
wcc,0,5,20617436,0
wcc,0,5,20351617,0
wcc,0,5,20692810,0
wcc,0,10,15636984,0
wcc,0,10,15471994,0
wcc,0,10,15527906,0
wcc,0,25,5760772,0
wcc,0,25,6089865,0
wcc,0,25,5662133,0
wcc,0,50,5873998,0
wcc,0,50,5648223,0
wcc,0,50,5733601,0
