algo_name,thread,cache_mb,time,res
bfs_blocked_blocked,1,1024,788575327,65608366
bfs_blocked_blocked,1,1024,745826554,65608366
bfs_blocked_blocked,1,1024,839481545,65608366
bfs_blocked_blocked,2,1024,432435273,65608366
bfs_blocked_blocked,2,1024,437969085,65608366
bfs_blocked_blocked,2,1024,422551262,65608366
bfs_blocked_blocked,4,1024,216794603,65608366
bfs_blocked_blocked,4,1024,251099868,65608366
bfs_blocked_blocked,4,1024,241310089,65608366
bfs_blocked_blocked,8,1024,128730097,65608366
bfs_blocked_blocked,8,1024,123645039,65608366
bfs_blocked_blocked,8,1024,119676842,65608366
bfs_blocked_blocked,16,1024,70139177,65608366
bfs_blocked_blocked,16,1024,69716160,65608366
bfs_blocked_blocked,16,1024,69746270,65608366
bfs_blocked_blocked,32,1024,47101170,65608366
bfs_blocked_blocked,32,1024,47820145,65608366
bfs_blocked_blocked,32,1024,48108473,65608366
bfs_blocked_blocked,64,1024,35958381,65608366
bfs_blocked_blocked,64,1024,35974627,65608366
bfs_blocked_blocked,64,1024,35782541,65608366
bfs_blocked_blocked,128,1024,30326003,65608366
bfs_blocked_blocked,128,1024,30746165,65608366
bfs_blocked_blocked,128,1024,30412316,65608366
bfs_blocked_blocked,256,1024,29736925,65608366
bfs_blocked_blocked,256,1024,29480584,65608366
bfs_blocked_blocked,256,1024,28569313,65608366
